timeline,KM_estimate
0.0,1.0
0.294521591171629,0.9950000000000002
1.2812183691330505,0.9900000000000003
1.53039832675118,0.9850000000000003
1.9088200483712359,0.98
5.737173726191879,0.9750000000000003
6.566582433393706,0.9700000000000004
7.984452699086548,0.9650000000000004
8.428500577427453,0.9600000000000003
10.422474040680228,0.9550000000000004
10.618902561287355,0.9500000000000004
11.239625000359252,0.9450000000000005
13.432016700887608,0.9400000000000004
13.60263204939233,0.9350000000000005
14.445412951463554,0.9300000000000007
15.724594036534095,0.9249999999999999
16.05247069649713,0.9200000000000006
18.11216243361318,0.9150000000000007
19.768363611481302,0.9100000000000001
20.161317215034348,0.9050000000000006
21.220009194059365,0.9000000000000004
21.891389775092048,0.8950000000000002
23.489622948956733,0.8900000000000002
26.56772398521202,0.885
26.695433726333217,0.88
27.09580734508961,0.8750000000000007
28.468673650906304,0.8700000000000003
30.492065668265905,0.8650000000000007
31.1887688427526,0.8600000000000001
33.02820239704157,0.8550000000000006
36.05892769623875,0.8500000000000005
37.52170590581931,0.8450000000000003
39.66719539008009,0.8400000000000002
42.88988381446693,0.8350000000000006
43.26606909344873,0.8300000000000006
43.81577934257446,0.8250000000000001
44.65938224278574,0.8200000000000006
46.43374362131205,0.8150000000000003
46.757231598384344,0.8099999999999999
48.42591132080857,0.8050000000000004
49.44648114685821,0.8
50.998259318266996,0.7950000000000003
52.630848047025786,0.7900000000000004
52.88263154723512,0.785
53.795469069942875,0.7800000000000004
59.12529826085508,0.7750000000000004
60.53292020114467,0.7700000000000006
68.70582069374701,0.7650000000000001
70.43101624780358,0.7600000000000003
70.61392756838765,0.7550000000000002
72.12660669820909,0.7500000000000001
72.30333508047875,0.7450000000000003
75.19009058626668,0.74
77.34498763128363,0.7350000000000001
78.32939303856126,0.7300000000000002
78.45429750175424,0.7250000000000001
78.70124268738327,0.7200000000000003
79.61389634119976,0.7150000000000001
79.80096569178875,0.7100000000000003
81.97699110897312,0.7050000000000004
83.19549781999001,0.7
84.69634058728232,0.6950000000000001
84.94608539847444,0.6900000000000005
86.56102457440234,0.6850000000000004
87.60355466177234,0.6800000000000005
90.77333009197582,0.6750000000000004
91.20630271455947,0.67
91.27842508527249,0.6650000000000003
92.06136215112178,0.66
93.55135250407834,0.655
98.39008351312766,0.6500000000000001
98.77442182024153,0.6450000000000001
101.61706646791795,0.64
104.483340873317,0.6350000000000002
111.28996732831835,0.6300000000000002
111.61589657020407,0.6250000000000004
113.57208580033425,0.6200000000000003
119.14727854888677,0.615
122.1113555743128,0.6100000000000003
125.41084147277392,0.6050000000000004
126.04163545064193,0.6000000000000001
126.14308675076697,0.5950000000000003
130.65220962837282,0.5900000000000004
130.9357011085788,0.5850000000000003
133.15648800910637,0.5800000000000001
134.08900156738665,0.5750000000000003
136.60661602825883,0.5700000000000003
139.5931894457399,0.5650000000000004
140.9178799478441,0.5599999999999999
143.99193426466454,0.555
145.63029053856576,0.5500000000000004
147.39088884254156,0.545
149.23264822832292,0.5400000000000004
151.16019798589804,0.535
153.26814238219484,0.53
153.4286083469361,0.525
154.36975871195708,0.5200000000000001
157.61593454698496,0.5150000000000002
160.36862623861043,0.51
162.18018794701524,0.5050000000000003
172.07954628250488,0.5000000000000004
182.79719119406494,0.4950000000000001
185.63317773887232,0.4900000000000004
186.3204558657548,0.48500000000000015
187.8904872027218,0.4800000000000001
188.13012779832007,0.47500000000000014
189.19934202243164,0.47000000000000014
191.5411116292132,0.4650000000000003
191.69202663757048,0.46000000000000024
194.84611469721298,0.455
195.027585595538,0.4500000000000001
198.81480583578946,0.44500000000000006
