timeline,KM_estimate
0.0,1.0
0.7458142601256851,0.9980000000000004
1.0867481354386632,0.9980000000000004
1.1732616339059367,0.9959959839357437
1.4808376447755438,0.9939919678714869
1.6029773484865395,0.9919879518072295
1.9605594963524895,0.9899839357429728
2.6710526830904397,0.9879799196787152
2.6761835475243285,0.9859759036144582
2.777563500518178,0.9839718875502012
2.9638828309840575,0.981967871485944
4.321070176007459,0.9799638554216876
5.298204581552711,0.9779598393574307
6.221449094396979,0.9759558232931731
6.282061042010615,0.9739518072289162
6.495484441451502,0.9719477911646593
7.35378365890673,0.9719477911646593
9.194207677481177,0.9699396345713431
9.263866324349436,0.9679314779780279
10.22438977390971,0.9659233213847126
10.40057505924812,0.9639151647913973
11.599659434188338,0.9619070081980816
12.359303535230328,0.9598988516047668
12.487687896214535,0.9578906950114513
13.664264164112184,0.955882538418136
14.60763299664378,0.9538743818248203
15.109742890271532,0.9518662252315052
15.312121535054274,0.9498580686381891
15.813937816839543,0.9478499120448737
15.955956767576959,0.9458417554515586
16.018450584286832,0.9438335988582433
16.16947278475501,0.9418254422649276
16.493605882560416,0.9398172856716127
16.94310929650183,0.937809129078297
17.154528535733224,0.9358009724849812
17.707329860442606,0.9337928158916657
18.057928580526657,0.9337928158916657
18.683435808894156,0.9317803313746578
18.933037530902595,0.9297678468576497
19.59867467875707,0.927755362340642
21.460797298857763,0.9257428778236344
21.476516804359612,0.9237303933066263
22.218861113839555,0.9217179087896187
23.618678288724112,0.9197054242726108
23.859948969993308,0.9176929397556028
24.632191459209608,0.9156804552385944
24.699050672013115,0.913667970721587
25.327810800185844,0.911655486204579
25.891502727951302,0.9096430016875713
26.365220695669183,0.9076305171705632
26.962866525132206,0.9056180326535551
27.131773301948492,0.9056180326535551
27.910537009330632,0.9036010659884021
27.941660550120755,0.9015840993232499
28.461215171162735,0.8995671326580971
28.692507337947784,0.8975501659929441
28.8625614907299,0.8955331993277915
29.609717307981473,0.8935162326626389
29.60984636130002,0.891499265997486
29.859411274569528,0.8894822993323335
30.01606417222447,0.8874653326671804
30.28319257529332,0.8854483660020283
31.574276616736714,0.8834313993368756
33.02800175286791,0.8814144326717226
33.079893325067154,0.8814144326717226
34.30884982518184,0.8793928399362371
34.416179309975874,0.8773712472007517
35.0160558938878,0.8753496544652657
35.406871557558496,0.8733280617297805
36.39483230712887,0.8713064689942943
36.59382404367604,0.8692848762588088
36.76801589659746,0.8672632835233234
36.802916258944755,0.8672632835233234
36.94950114541664,0.8652369674403254
37.42056036434978,0.8632106513573271
37.43070181851785,0.8611843352743286
37.61127748705678,0.8591580191913298
38.119278189362184,0.8571317031083311
41.69479282372499,0.8551053870253332
41.95893983723785,0.8530790709423344
43.09442103974867,0.8510527548593362
43.33301806133927,0.8490264387763375
45.34600943357163,0.8470001226933394
45.404708341367034,0.844973806610341
45.570042649956164,0.8429474905273425
45.78368808122658,0.8409211744443438
46.27458671432029,0.8388948583613456
47.91473570350225,0.8368685422783476
48.373649381884185,0.8348422261953491
48.60115779081887,0.8328159101123501
49.07277540161404,0.8307895940293524
49.1664281915847,0.828763277946354
49.70307119047034,0.826736961863355
50.330207489702666,0.8247106457803565
51.375380292648046,0.8226843296973583
51.5105805603095,0.8206580136143596
51.83283064161819,0.8186316975313619
51.885736030270465,0.8186316975313619
52.533331771028486,0.8166003533687534
52.59517863967157,0.8145690092061446
53.89753091089009,0.8125376650435354
55.492057871590745,0.810506320880927
55.49980013274654,0.8084749767183179
55.67266160538538,0.8064436325557094
55.7808808504633,0.8044122883931003
56.57318245769759,0.8023809442304916
56.58349017188885,0.8003496000678827
57.04427711685501,0.7983182559052737
58.03807376804066,0.7962869117426647
58.04573104346117,0.7942555675800562
58.32866482444692,0.7922242234174474
58.34764378179789,0.7901928792548382
58.527103107058615,0.7881615350922297
59.166331964844275,0.7861301909296209
59.36824971473379,0.784098846767012
59.73228284931897,0.7820675026044034
61.23306794673997,0.7800361584417943
61.73718116744209,0.7780048142791851
62.12432301889803,0.7759734701165767
62.29762429621371,0.7739421259539679
62.74673522187612,0.7739421259539679
63.33159043405563,0.7719054361488258
63.96859753793991,0.769868746343684
64.24383869112971,0.7678320565385418
64.65119790960267,0.7657953667333999
64.99288053451221,0.7637586769282576
65.33158714136026,0.7617219871231159
68.63713494461197,0.759685297317974
68.84788866760383,0.7576486075128314
69.94013065368298,0.7556119177076895
70.56380890436067,0.7535752279025474
70.56974637135642,0.7515385380974056
71.15699541815286,0.7495018482922639
71.61439979678377,0.7474651584871218
71.8413433806543,0.7454284686819792
71.99302082765398,0.7433917788768375
72.05350202118112,0.7413550890716955
72.8087269552197,0.7393183992665532
72.81225100408028,0.7372817094614118
73.33175913468173,0.7352450196562691
73.58827445044136,0.7332083298511275
