timeline,KM_estimate
0.0,1.0
0.796459699825707,0.9980000000000004
0.8276387107653671,0.9960000000000002
0.8307834387250345,0.9940000000000005
1.1667925236487962,0.9920000000000007
1.8533487478846848,0.9900000000000003
2.8573325677616124,0.9880000000000007
3.5827036219236614,0.9860000000000001
3.6392575163881915,0.9840000000000001
3.641686166000835,0.9820000000000001
3.9732097421862504,0.98
4.252683836640148,0.9780000000000006
5.185571555242688,0.9760000000000006
5.767293196625702,0.9740000000000002
6.8266042319528015,0.9720000000000002
9.188915041962678,0.9700000000000004
9.4374786126875,0.9680000000000007
10.026354012004347,0.9659999999999999
10.9402094168696,0.9640000000000002
11.178566857083082,0.9620000000000002
11.642175120308657,0.9600000000000003
11.69477823731088,0.958
12.466354217002806,0.9560000000000007
13.088816697729984,0.9540000000000006
13.52227168794473,0.9520000000000007
14.45200595930684,0.9500000000000004
15.18129390541183,0.9480000000000007
15.278380343914508,0.946
15.591691664296874,0.944
16.45863218657843,0.9420000000000003
16.64735582094025,0.9400000000000004
17.094027994993915,0.9380000000000002
17.52075508530499,0.9360000000000006
17.605633121026436,0.9340000000000005
18.944632426763604,0.932
18.98869827928797,0.9299999999999999
19.01449972679768,0.9280000000000003
19.202097733008934,0.9260000000000003
19.283410090262507,0.9240000000000002
19.515404931392297,0.9220000000000004
20.522394734513302,0.9200000000000006
21.183388009534095,0.9180000000000004
21.244006720610216,0.9160000000000007
21.549475239587004,0.9140000000000007
22.495212884019896,0.9120000000000006
22.946565514834102,0.9100000000000001
23.08550734442709,0.9080000000000006
23.11455126083898,0.9060000000000006
23.603490107947504,0.9040000000000007
24.034274616165867,0.9020000000000006
24.10887513729934,0.9000000000000004
24.936106820355334,0.8980000000000005
24.98155448743794,0.8960000000000001
25.845335525714045,0.8940000000000006
26.00039260722507,0.8920000000000005
26.12443311151916,0.8900000000000002
26.53525035227583,0.8880000000000002
27.546408169858502,0.8860000000000003
29.610610268608557,0.884
32.84072593508584,0.8820000000000003
33.46221302357306,0.88
33.82736636309314,0.8780000000000004
34.045303551776485,0.8760000000000004
34.12501490869937,0.8740000000000001
35.092911027919804,0.8720000000000002
35.890946197301105,0.8700000000000003
36.28361773885241,0.8680000000000005
36.48639338722369,0.8660000000000001
37.00867691874792,0.8640000000000007
37.41882863146283,0.862
38.021262803940054,0.8600000000000001
38.07116459700786,0.8580000000000003
39.487869331456956,0.8560000000000001
39.62519836620976,0.8540000000000005
40.189139907947286,0.8520000000000006
41.071785304450664,0.8500000000000005
41.244923806549394,0.8480000000000002
42.33281265791108,0.846
43.292767871249964,0.8440000000000005
43.34193379990001,0.8420000000000001
43.50076973031243,0.8400000000000002
44.511839493065644,0.838
44.582146273271185,0.8360000000000003
45.296538536051415,0.8340000000000003
45.55434607503474,0.8320000000000003
46.1536102420739,0.83
46.512587096954185,0.8280000000000001
46.71869280517919,0.8260000000000006
47.07975333943942,0.8240000000000005
47.097278218647425,0.822
47.53841865419363,0.8200000000000006
48.140149842781376,0.8180000000000006
48.29148055779331,0.8160000000000001
48.67883486704097,0.814
49.176081470903796,0.8120000000000002
49.62671290912978,0.8099999999999999
49.77795759385993,0.8080000000000006
50.421058615764665,0.8059999999999999
50.43447300718503,0.8040000000000003
51.139140632655646,0.8020000000000004
51.41792113557995,0.8
52.14411415985023,0.7980000000000005
53.0042870617884,0.7960000000000003
53.76546286200625,0.7940000000000005
54.198778763690136,0.7920000000000003
54.768561012956155,0.7900000000000004
54.80079243481947,0.7880000000000004
54.832100156069224,0.7860000000000003
56.18021419126576,0.784
56.473155670522154,0.7820000000000004
57.02642056682474,0.7800000000000004
57.072200551945485,0.7779999999999999
57.37988128833925,0.7760000000000004
57.440728548042095,0.7740000000000004
57.73239294519401,0.7720000000000004
57.90683466315151,0.7700000000000006
58.15048808787981,0.7680000000000002
59.24989964033939,0.766
60.02376154604358,0.7640000000000003
60.24867742830968,0.7620000000000005
60.52119938151144,0.7600000000000003
60.82228633010296,0.7580000000000002
60.92047353461743,0.7560000000000004
61.03146438516778,0.7540000000000003
61.42400113180253,0.7520000000000003
62.50468506692867,0.7500000000000001
63.15020130412476,0.7480000000000004
63.264064432882826,0.7460000000000006
63.963717261270496,0.744
65.30059262632103,0.7420000000000001
67.16620253128144,0.74
67.27431104136872,0.7380000000000001
70.13824589855024,0.7360000000000004
70.54886823145341,0.7340000000000005
